k,t,r
797,2157.631079,0.000001,0.350907
798,2160.869902,0.000001,0.350906
799,2163.032102,0.000001,0.350906
800,2166.266707,0.000001,0.350906
801,2168.431282,0.000001,0.350906
802,2171.672667,0.000001,0.350905
803,2173.833634,0.000001,0.350905
804,2177.057491,0.000001,0.350905
805,2179.227665,0.000001,0.350905
806,2182.476850,0.000001,0.350905
807,2184.643572,0.000001,0.350905
808,2187.867422,0.000001,0.350904
809,2190.043812,0.000001,0.350904
810,2193.299906,0.000001,0.350903
811,2195.449340,0.000001,0.350903
812,2198.694329,0.000001,0.350903
813,2200.851890,0.000001,0.350903
814,2204.104970,0.000001,0.350902
815,2206.271465,0.000001,0.350902
816,2209.528985,0.000001,0.350902
817,2211.687209,0.000001,0.350902
818,2214.931049,0.000001,0.350902
819,2217.107096,0.000001,0.350902
820,2220.366030,0.000001,0.350901
821,2222.541649,0.000001,0.350901
822,2225.803551,0.000001,0.350900
823,2227.979997,0.000001,0.350900
824,2231.222454,0.000001,0.350899
825,2233.385793,0.000001,0.350899
826,2236.653847,0.000001,0.350898
827,2238.833614,0.000001,0.350898
828,2242.087261,0.000001,0.350898
829,2244.266152,0.000001,0.350898
830,2247.521195,0.000001,0.350897
831,2249.678216,0.000001,0.350897
832,2252.917761,0.000001,0.350897
833,2255.072363,0.000001,0.350897
834,2258.340556,0.000001,0.350896
835,2260.492454,0.000001,0.350896
836,2263.726965,0.000001,0.350895
837,2265.884635,0.000001,0.350895
838,2269.131138,0.000001,0.350895
839,2271.285766,0.000001,0.350895
840,2274.546332,0.000001,0.350894
841,2276.720085,0.000001,0.350894
842,2279.945888,0.000001,0.350894
843,2282.108633,0.000001,0.350894
844,2285.358099,0.000001,0.350893
845,2287.531338,0.000001,0.350893
846,2290.795753,0.000001,0.350892
847,2292.966648,0.000001,0.350892
848,2296.211643,0.000001,0.350891
849,2298.369690,0.000001,0.350891
850,2301.633724,0.000000,0.350891
851,2303.815573,0.000000,0.350891
852,2307.068667,0.000000,0.350891
853,2309.256447,0.000000,0.350891
854,2312.478064,0.000000,0.350891
855,2314.665611,0.000001,0.350891
856,2317.927484,0.000001,0.350891
857,2320.095189,0.000001,0.350891
858,2323.340588,0.000001,0.350889
859,2325.528552,0.000001,0.350889
860,2328.776430,0.000001,0.350888
861,2330.955761,0.000001,0.350888
862,2334.220555,0.000001,0.350888
863,2336.400778,0.000001,0.350888
864,2339.655840,0.000001,0.350888
865,2341.827147,0.000001,0.350888
866,2345.061410,0.000001,0.350888
867,2347.222779,0.000001,0.350888
868,2350.472493,0.000001,0.350888
869,2352.633456,0.000001,0.350888
870,2355.865902,0.000001,0.350887
871,2358.026269,0.000001,0.350887
872,2361.241841,0.000001,0.350887
873,2363.418294,0.000001,0.350887
874,2366.668343,0.000001,0.350887
875,2368.839204,0.000001,0.350887
876,2372.094616,0.000000,0.350886
877,2374.268975,0.000000,0.350886
878,2377.491416,0.000000,0.350885
879,2379.654535,0.000000,0.350885
880,2382.912982,0.000000,0.350885
881,2385.076867,0.000000,0.350885
882,2388.330112,0.000000,0.350885
883,2390.500939,0.000000,0.350885
884,2393.745471,0.000000,0.350884
885,2395.909810,0.000000,0.350884
886,2399.152985,0.000000,0.350883
887,2401.327878,0.000000,0.350883
888,2404.596513,0.000000,0.350882
889,2406.766816,0.000000,0.350882
890,2410.037582,0.000000,0.350881
891,2412.204346,0.000000,0.350881
892,2415.463396,0.000000,0.350881
893,2417.620939,0.000000,0.350881
894,2420.885745,0.000000,0.350880
895,2423.071654,0.000000,0.350880
896,2426.325894,0.000000,0.350880
897,2428.495252,0.000000,0.350880
898,2431.743947,0.000000,0.350879
899,2433.929085,0.000000,0.350879
900,2437.186129,0.000000,0.350879
901,2439.350756,0.000000,0.350879
902,2442.591325,0.000000,0.350879
903,2444.761028,0.000000,0.350879
904,2448.012838,0.000000,0.350879
905,2450.174742,0.000000,0.350879
906,2453.434792,0.000000,0.350879
907,2455.610545,0.000000,0.350879
908,2458.861708,0.000000,0.350878
909,2461.038640,0.000000,0.350878
910,2464.273411,0.000000,0.350877
911,2466.436334,0.000000,0.350877
912,2469.669390,0.000000,0.350876
913,2471.843255,0.000000,0.350876
914,2475.080273,0.000000,0.350876
915,2477.248480,0.000000,0.350876
916,2480.483313,0.000000,0.350874
917,2482.652559,0.000000,0.350874
918,2485.893316,0.000000,0.350875
919,2488.069210,0.000000,0.350875
920,2491.306207,0.000000,0.350874
921,2493.490185,0.000000,0.350874
922,2496.740816,0.000000,0.350873
923,2498.912628,0.000000,0.350873
924,2502.148893,0.000000,0.350873
925,2504.320621,0.000000,0.350873
926,2507.553320,0.000000,0.350873
927,2509.714265,0.000000,0.350873
928,2512.966442,0.000000,0.350872
929,2515.133366,0.000000,0.350872
930,2518.363051,0.000000,0.350871
931,2520.525256,0.000000,0.350871
932,2523.770157,0.000000,0.350871
933,2525.949451,0.000000,0.350871
934,2529.204985,0.000000,0.350870
935,2531.370379,0.000000,0.350870
936,2534.613122,0.000000,0.350870
937,2536.770606,0.000000,0.350870
938,2540.002297,0.000000,0.350870
939,2542.166796,0.000000,0.350870
940,2545.411261,0.000000,0.350870
941,2547.586066,0.000000,0.350870
942,2550.809502,0.000000,0.350869
943,2552.970404,0.000000,0.350869
944,2556.222628,0.000000,0.350869
945,2558.389435,0.000000,0.350869
946,2561.679732,0.000000,0.350868
947,2563.851631,0.000000,0.350868
948,2567.123394,0.000000,0.350868
949,2569.295907,0.000000,0.350868
950,2572.546543,0.000000,0.350867
951,2574.726526,0.000000,0.350867
952,2577.977740,0.000000,0.350867
953,2580.169740,0.000000,0.350867
954,2583.449906,0.000000,0.350866
955,2585.635283,0.000000,0.350866
956,2588.872629,0.000000,0.350866
957,2591.036731,0.000000,0.350866
958,2594.277900,0.000000,0.350866
959,2596.445531,0.000000,0.350866
960,2599.686303,0.000000,0.350866
961,2601.858367,0.000000,0.350866
962,2605.117479,0.000000,0.350865
963,2607.276954,0.000000,0.350865
964,2610.527997,0.000000,0.350865
965,2612.699170,0.000000,0.350865
966,2615.941409,0.000000,0.350864
967,2618.106917,0.000000,0.350864
968,2621.340278,0.000000,0.350864
969,2623.521540,0.000000,0.350864
970,2626.754445,0.000000,0.350864
971,2628.926474,0.000000,0.350864
972,2632.177149,0.000000,0.350863
973,2634.353440,0.000000,0.350863
974,2637.594548,0.000000,0.350863
975,2639.740336,0.000000,0.350863
976,2642.960968,0.000000,0.350862
977,2645.126366,0.000000,0.350862
978,2648.381682,0.000000,0.350862
979,2650.549503,0.000000,0.350862
980,2653.785400,0.000000,0.350862
981,2655.968161,0.000000,0.350862
982,2659.214559,0.000000,0.350861
983,2661.378937,0.000000,0.350861
984,2664.627144,0.000000,0.350861
985,2666.794923,0.000000,0.350861
986,2670.057585,0.000000,0.350860
987,2672.236608,0.000000,0.350860
988,2675.483120,0.000000,0.350859
989,2677.658713,0.000000,0.350859
990,2680.901259,0.000000,0.350858
991,2683.073353,0.000000,0.350858
992,2686.331394,0.000000,0.350859
993,2688.510843,0.000000,0.350859
994,2691.766396,0.000000,0.350859
995,2693.925851,0.000000,0.350859
996,2697.163549,0.000000,0.350858
997,2699.337072,0.000000,0.350858
998,2702.581395,0.000000,0.350858
999,2704.751458,0.000000,0.350858
1000,2708.027861,0.000000,0.350857
